sample_index,node_address,host_timestamp_sec,device_tick,device_timestamp_sec,device_timestamp_nanosec,device_timestamp_unix_ns,expected_timestamp_step_ns,timestamp_gap_ns,timestamp_gap_detected,tick_gap_detected,tick_gap_count,x,y,z,magnitude_xy,magnitude_xyz,applied_spec,exceeds_spec
1329,30385,2.1579,1329,1775542496,149902356,1775542496149902356,488281,488281,0,0,0,-0.0136062,0.0165604,-0.987953,0.0214331,0.988186,2.5,0
1330,30385,2.15791,1330,1775542496,150390637,1775542496150390637,488281,488281,0,0,0,-0.013186,0.0173113,-0.991254,0.0217613,0.991493,2.5,0
1331,30385,2.15792,1331,1775542496,150878919,1775542496150878919,488281,488282,0,0,0,-0.0131705,0.0175459,-0.993745,0.021939,0.993987,2.5,0
1332,30385,2.15793,1332,1775542496,151367200,1775542496151367200,488281,488281,0,0,0,-0.0133105,0.0168733,-0.993272,0.0214913,0.993504,2.5,0
1333,30385,2.15795,1333,1775542496,151855481,1775542496151855481,488281,488281,0,0,0,-0.0131082,0.0164822,-0.990276,0.0210592,0.9905,2.5,0
1334,30385,2.15796,1334,1775542496,152343762,1775542496152343762,488281,488281,0,0,0,-0.0129215,0.016185,-0.987571,0.0207104,0.987789,2.5,0
1335,30385,2.16583,1335,1775542496,152832044,1775542496152832044,488281,488282,0,0,0,-0.0132483,0.0167169,-0.986028,0.02133,0.986259,2.5,0
1336,30385,2.16586,1336,1775542496,153320325,1775542496153320325,488281,488281,0,0,0,-0.0127037,0.0168889,-0.985845,0.0211334,0.986071,2.5,0
1337,30385,2.16588,1337,1775542496,153808606,1775542496153808606,488281,488281,0,0,0,-0.0124702,0.0177024,-0.987984,0.0216537,0.988221,2.5,0
1338,30385,2.1659,1338,1775542496,154296887,1775542496154296887,488281,488281,0,0,0,-0.0127348,0.0171705,-0.990322,0.0213776,0.990553,2.5,0
1339,30385,2.16592,1339,1775542496,154785169,1775542496154785169,488281,488282,0,0,0,-0.0129371,0.0162319,-0.991422,0.0207568,0.99164,2.5,0
1340,30385,2.16595,1340,1775542496,155273450,1775542496155273450,488281,488281,0,0,0,-0.0130616,0.0158565,-0.991805,0.0205434,0.992017,2.5,0
1341,30385,2.16597,1341,1775542496,155761731,1775542496155761731,488281,488281,0,0,0,-0.0134194,0.0160911,-0.99344,0.0209525,0.993661,2.5,0
1342,30385,2.16599,1342,1775542496,156250012,1775542496156250012,488281,488281,0,0,0,-0.0137929,0.0167638,-0.996924,0.0217087,0.99716,2.5,0
1343,30385,2.17136,1343,1775542496,156738294,1775542496156738294,488281,488282,0,0,0,-0.0139018,0.0172644,-0.999721,0.0221657,0.999966,2.5,0
1344,30385,2.17139,1344,1775542496,157226575,1775542496157226575,488281,488281,0,0,0,-0.0139329,0.0178119,-1.00236,0.0226139,1.00262,2.5,0
1345,30385,2.1714,1345,1775542496,157714856,1775542496157714856,488281,488281,0,0,0,-0.0136062,0.017937,-1.0035,0.0225137,1.00375,2.5,0
1346,30385,2.17141,1346,1775542496,158203137,1775542496158203137,488281,488281,0,0,0,-0.0138707,0.017937,-1.00183,0.0226745,1.00209,2.5,0
1347,30385,2.17142,1347,1775542496,158691419,1775542496158691419,488281,488282,0,0,0,-0.0139485,0.0175616,-1.00042,0.022427,1.00067,2.5,0
1348,30385,2.17144,1348,1775542496,159179700,1775542496159179700,488281,488281,0,0,0,-0.0133261,0.0178901,-1.00134,0.0223078,1.00159,2.5,0
1349,30385,2.17145,1349,1775542496,159667981,1775542496159667981,488281,488281,0,0,0,-0.0128593,0.0184845,-1.00334,0.0225175,1.00359,2.5,0
1350,30385,2.17146,1350,1775542496,160156262,1775542496160156262,488281,488281,0,0,0,-0.0121902,0.0188287,-1.00518,0.0224303,1.00543,2.5,0
1351,30385,2.17147,1351,1775542496,160644544,1775542496160644544,488281,488282,0,0,0,-0.0123613,0.0192197,-1.00617,0.0228517,1.00643,2.5,0
1352,30385,2.17149,1352,1775542496,161132825,1775542496161132825,488281,488281,0,0,0,-0.0125636,0.0191885,-1.00559,0.0229356,1.00585,2.5,0
1353,30385,2.1715,1353,1775542496,161621106,1775542496161621106,488281,488281,0,0,0,-0.0132327,0.0186097,-1.00305,0.0228347,1.00331,2.5,0
1354,30385,2.17151,1354,1775542496,162109387,1775542496162109387,488281,488281,0,0,0,-0.0143842,0.0178275,-1.00229,0.0229069,1.00255,2.5,0
1355,30385,2.17152,1355,1775542496,162597669,1775542496162597669,488281,488282,0,0,0,-0.0141508,0.017718,-1.00256,0.0226754,1.00282,2.5,0
1356,30385,2.17154,1356,1775542496,163085950,1775542496163085950,488281,488281,0,0,0,-0.0129526,0.0182499,-1.00379,0.0223792,1.00403,2.5,0
1357,30385,2.17155,1357,1775542496,163574231,1775542496163574231,488281,488281,0,0,0,-0.0127659,0.018422,-1.00456,0.0224129,1.00481,2.5,0
1358,30385,2.17156,1358,1775542496,164062512,1775542496164062512,488281,488281,0,0,0,-0.013186,0.0184063,-1.00209,0.0226421,1.00234,2.5,0
1359,30385,2.17356,1359,1775542496,164550794,1775542496164550794,488281,488282,0,0,0,-0.0138551,0.017718,-0.997902,0.0224921,0.998155,2.5,0
1360,30385,2.17357,1360,1775542496,165039075,1775542496165039075,488281,488281,0,0,0,-0.0141508,0.0173739,-0.994784,0.0224075,0.995037,2.5,0
1361,30385,2.17358,1361,1775542496,165527356,1775542496165527356,488281,488281,0,0,0,-0.0140574,0.0173582,-0.993531,0.0223365,0.993782,2.5,0
1362,30385,2.17359,1362,1775542496,166015637,1775542496166015637,488281,488281,0,0,0,-0.0141508,0.0176554,-0.995549,0.0226265,0.995806,2.5,0
1363,30385,2.17361,1363,1775542496,166503919,1775542496166503919,488281,488282,0,0,0,-0.0140263,0.0180778,-0.99778,0.0228811,0.998042,2.5,0
1364,30385,2.17362,1364,1775542496,166992200,1775542496166992200,488281,488281,0,0,0,-0.0137929,0.0181873,-0.998651,0.0228259,0.998912,2.5,0
1365,30385,2.17363,1365,1775542496,167480481,1775542496167480481,488281,488281,0,0,0,-0.0141197,0.0183125,-0.998269,0.0231238,0.998536,2.5,0
1366,30385,2.17364,1366,1775542496,167968762,1775542496167968762,488281,488281,0,0,0,-0.01524,0.0177806,-0.996527,0.0234181,0.996802,2.5,0
1367,30385,2.17739,1367,1775542496,168457044,1775542496168457044,488281,488282,0,0,0,-0.0157224,0.0172957,-0.993868,0.0233738,0.994142,2.5,0
1368,30385,2.17741,1368,1775542496,168945325,1775542496168945325,488281,488281,0,0,0,-0.0151934,0.017499,-0.99266,0.0231744,0.992931,2.5,0
1369,30385,2.17742,1369,1775542496,169433606,1775542496169433606,488281,488281,0,0,0,-0.014711,0.0183125,-0.993959,0.0234895,0.994237,2.5,0
1370,30385,2.17743,1370,1775542496,169921887,1775542496169921887,488281,488281,0,0,0,-0.0140886,0.0190946,-0.995472,0.0237295,0.995755,2.5,0
1371,30385,2.17745,1371,1775542496,170410169,1775542496170410169,488281,488282,0,0,0,-0.0132638,0.0187192,-0.994891,0.022942,0.995156,2.5,0
1372,30385,2.17746,1372,1775542496,170898450,1775542496170898450,488281,488281,0,0,0,-0.0134194,0.0176398,-0.992385,0.022164,0.992633,2.5,0
1373,30385,2.17748,1373,1775542496,171386731,1775542496171386731,488281,488281,0,0,0,-0.0143531,0.0168889,-0.990506,0.0221641,0.990753,2.5,0
1374,30385,2.17749,1374,1775542496,171875012,1775542496171875012,488281,488281,0,0,0,-0.0146332,0.0166543,-0.991316,0.0221697,0.991563,2.5,0
1375,30385,2.18152,1375,1775542496,172363294,1775542496172363294,488281,488282,0,0,0,-0.0141508,0.0168733,-0.994479,0.0220216,0.994723,2.5,0
1376,30385,2.18154,1376,1775542496,172851575,1775542496172851575,488281,488281,0,0,0,-0.0135284,0.0173739,-0.998177,0.0220197,0.99842,2.5,0
1377,30385,2.18156,1377,1775542496,173339856,1775542496173339856,488281,488281,0,0,0,-0.0135128,0.0179683,-1.00001,0.0224823,1.00026,2.5,0
1378,30385,2.18157,1378,1775542496,173828137,1775542496173828137,488281,488281,0,0,0,-0.0142753,0.0179057,-0.999277,0.0228998,0.99954,2.5,0
1379,30385,2.18159,1379,1775542496,174316419,1775542496174316419,488281,488282,0,0,0,-0.0152089,0.0169046,-0.99752,0.0227393,0.997779,2.5,0
1380,30385,2.18161,1380,1775542496,174804700,1775542496174804700,488281,488281,0,0,0,-0.0156135,0.016185,-0.996802,0.0224886,0.997055,2.5,0
1381,30385,2.18162,1381,1775542496,175292981,1775542496175292981,488281,488281,0,0,0,-0.0153645,0.016623,-0.998773,0.0226361,0.99903,2.5,0
1382,30385,2.18164,1382,1775542496,175781262,1775542496175781262,488281,488281,0,0,0,-0.0153645,0.0176711,-1.00249,0.0234166,1.00276,2.5,0
1383,30385,2.18547,1383,1775542496,176269544,1775542496176269544,488281,488282,0,0,0,-0.0148977,0.0186097,-1.00515,0.0238382,1.00543,2.5,0
1384,30385,2.1855,1384,1775542496,176757825,1775542496176757825,488281,488281,0,0,0,-0.0154268,0.018813,-1.00467,0.0243293,1.00497,2.5,0
1385,30385,2.18551,1385,1775542496,177246106,1775542496177246106,488281,488281,0,0,0,-0.0160492,0.0180465,-1.00165,0.0241506,1.00194,2.5,0
1386,30385,2.18553,1386,1775542496,177734387,1775542496177734387,488281,488281,0,0,0,-0.0160025,0.0171236,-0.998742,0.0234371,0.999017,2.5,0
1387,30385,2.18555,1387,1775542496,178222669,1775542496178222669,488281,488282,0,0,0,-0.0165316,0.0166543,-0.999002,0.0234661,0.999278,2.5,0
1388,30385,2.18557,1388,1775542496,178710950,1775542496178710950,488281,488281,0,0,0,-0.0167183,0.0166074,-1.00246,0.0235649,1.00273,2.5,0
1389,30385,2.18558,1389,1775542496,179199231,1775542496179199231,488281,488281,0,0,0,-0.0162515,0.0171236,-1.00654,0.0236078,1.00681,2.5,0
1390,30385,2.1856,1390,1775542496,179687512,1775542496179687512,488281,488281,0,0,0,-0.0160959,0.0179057,-1.00846,0.0240768,1.00875,2.5,0
1391,30385,2.18934,1391,1775542496,180175794,1775542496180175794,488281,488282,0,0,0,-0.0156291,0.01728,-1.00666,0.0232995,1.00693,2.5,0
1392,30385,2.18937,1392,1775542496,180664075,1775542496180664075,488281,488281,0,0,0,-0.016516,0.0164822,-1.00267,0.0233333,1.00294,2.5,0
1393,30385,2.18939,1393,1775542496,181152356,1775542496181152356,488281,488281,0,0,0,-0.0171851,0.0164196,-0.999384,0.0237683,0.999667,2.5,0
1394,30385,2.18941,1394,1775542496,181640637,1775542496181640637,488281,488281,0,0,0,-0.0172474,0.016842,-0.999705,0.0241065,0.999996,2.5,0
1395,30385,2.18943,1395,1775542496,182128919,1775542496182128919,488281,488282,0,0,0,-0.0169673,0.0174208,-1.00243,0.0243182,1.00272,2.5,0
1396,30385,2.18945,1396,1775542496,182617200,1775542496182617200,488281,488281,0,0,0,-0.0166249,0.0183907,-1.00386,0.0247912,1.00417,2.5,0
1397,30385,2.18948,1397,1775542496,183105481,1775542496183105481,488281,488281,0,0,0,-0.0166405,0.0181404,-1.00267,0.0246167,1.00297,2.5,0
1398,30385,2.1895,1398,1775542496,183593762,1775542496183593762,488281,488281,0,0,0,-0.0169362,0.0168264,-1.00033,0.0238738,1.00062,2.5,0
1399,30385,2.19328,1399,1775542496,184082044,1775542496184082044,488281,488282,0,0,0,-0.016905,0.0160755,-0.997459,0.0233281,0.997732,2.5,0
1400,30385,2.19331,1400,1775542496,184570325,1775542496184570325,488281,488281,0,0,0,-0.0168584,0.0158409,-0.997382,0.023133,0.997651,2.5,0
1401,30385,2.19333,1401,1775542496,185058606,1775542496185058606,488281,488281,0,0,0,-0.0161426,0.0165761,-1.00039,0.0231376,1.00066,2.5,0
1402,30385,2.19335,1402,1775542496,185546887,1775542496185546887,488281,488281,0,0,0,-0.0148821,0.0171549,-1.00346,0.0227105,1.00372,2.5,0
1403,30385,2.19338,1403,1775542496,186035169,1775542496186035169,488281,488282,0,0,0,-0.0146643,0.0171392,-1.00427,0.0225565,1.00453,2.5,0
1404,30385,2.1934,1404,1775542496,186523450,1775542496186523450,488281,488281,0,0,0,-0.0151934,0.016842,-1.00197,0.0226824,1.00222,2.5,0
1405,30385,2.19342,1405,1775542496,187011731,1775542496187011731,488281,488281,0,0,0,-0.0162982,0.0155593,-0.997795,0.0225327,0.998049,2.5,0
1406,30385,2.19345,1406,1775542496,187500012,1775542496187500012,488281,488281,0,0,0,-0.0165316,0.0153246,-0.9959,0.0225419,0.996155,2.5,0
1407,30385,2.19731,1407,1775542496,187988294,1775542496187988294,488281,488282,0,0,0,-0.0161426,0.0163571,-0.996236,0.0229812,0.996501,2.5,0
1408,30385,2.19735,1408,1775542496,188476575,1775542496188476575,488281,488281,0,0,0,-0.0159092,0.0173426,-0.998987,0.0235344,0.999264,2.5,0
1409,30385,2.19737,1409,1775542496,188964856,1775542496188964856,488281,488281,0,0,0,-0.0156135,0.0177493,-1.0011,0.0236394,1.00137,2.5,0
1410,30385,2.19739,1410,1775542496,189453137,1775542496189453137,488281,488281,0,0,0,-0.0153178,0.0175303,-1.00039,0.0232798,1.00066,2.5,0
1411,30385,2.19741,1411,1775542496,189941419,1775542496189941419,488281,488282,0,0,0,-0.0153801,0.0163727,-0.997703,0.0224636,0.997956,2.5,0
1412,30385,2.19743,1412,1775542496,190429700,1775542496190429700,488281,488281,0,0,0,-0.0158469,0.0153559,-0.995549,0.0220665,0.995793,2.5,0
1413,30385,2.19745,1413,1775542496,190917981,1775542496190917981,488281,488281,0,0,0,-0.0163293,0.0159816,-0.995885,0.0228486,0.996147,2.5,0
1414,30385,2.19748,1414,1775542496,191406262,1775542496191406262,488281,488281,0,0,0,-0.0164693,0.016623,-0.998116,0.0234001,0.99839,2.5,0
1415,30385,2.20101,1415,1775542496,191894544,1775542496191894544,488281,488282,0,0,0,-0.0161737,0.0169202,-1.00149,0.0234069,1.00177,2.5,0
1416,30385,2.20104,1416,1775542496,192382825,1775542496192382825,488281,488281,0,0,0,-0.0156135,0.0162319,-1.00256,0.0225224,1.00282,2.5,0
1417,30385,2.20106,1417,1775542496,192871106,1775542496192871106,488281,488281,0,0,0,-0.0158158,0.0153872,-1.00015,0.0220659,1.00039,2.5,0
1418,30385,2.20108,1418,1775542496,193359387,1775542496193359387,488281,488281,0,0,0,-0.0165005,0.0152621,-0.996358,0.0224766,0.996612,2.5,0
1419,30385,2.2011,1419,1775542496,193847669,1775542496193847669,488281,488282,0,0,0,-0.0175586,0.0152308,-0.993684,0.0232439,0.993956,2.5,0
1420,30385,2.20112,1420,1775542496,194335950,1775542496194335950,488281,488281,0,0,0,-0.0172785,0.0155906,-0.993027,0.0232726,0.9933,2.5,0
1421,30385,2.20114,1421,1775542496,194824231,1775542496194824231,488281,488281,0,0,0,-0.0169206,0.0163727,-0.99425,0.0235451,0.994528,2.5,0
1422,30385,2.20116,1422,1775542496,195312512,1775542496195312512,488281,488281,0,0,0,-0.0159558,0.0168264,-0.996297,0.0231887,0.996567,2.5,0
1423,30385,2.20493,1423,1775542496,195800794,1775542496195800794,488281,488282,0,0,0,-0.0159403,0.0165448,-0.996695,0.0229744,0.996959,2.5,0
1424,30385,2.20496,1424,1775542496,196289075,1775542496196289075,488281,488281,0,0,0,-0.0162826,0.0156375,-0.995411,0.0225755,0.995667,2.5,0
1425,30385,2.20497,1425,1775542496,196777356,1775542496196777356,488281,488281,0,0,0,-0.0161892,0.0150431,-0.994907,0.0220994,0.995152,2.5,0
1426,30385,2.20499,1426,1775542496,197265637,1775542496197265637,488281,488281,0,0,0,-0.0160181,0.0149336,-0.996496,0.0218995,0.996737,2.5,0
1427,30385,2.20501,1427,1775542496,197753919,1775542496197753919,488281,488282,0,0,0,-0.0158158,0.0153559,-0.998712,0.0220441,0.998955,2.5,0
1428,30385,2.20502,1428,1775542496,198242200,1775542496198242200,488281,488281,0,0,0,-0.0149288,0.0161381,-1.00136,0.0219843,1.0016,2.5,0
1429,30385,2.20504,1429,1775542496,198730481,1775542496198730481,488281,488281,0,0,0,-0.0145398,0.0161224,-1.00276,0.0217103,1.003,2.5,0
1430,30385,2.20505,1430,1775542496,199218762,1775542496199218762,488281,488281,0,0,0,-0.0151,0.0157626,-1.00171,0.0218282,1.00194,2.5,0
1431,30385,2.20873,1431,1775542496,199707044,1775542496199707044,488281,488282,0,0,0,-0.0155824,0.0155593,-0.999293,0.0220205,0.999535,2.5,0
1432,30385,2.20875,1432,1775542496,200195325,1775542496200195325,488281,488281,0,0,0,-0.0160336,0.0153559,-0.997902,0.0222009,0.998149,2.5,0
1433,30385,2.20876,1433,1775542496,200683606,1775542496200683606,488281,488281,0,0,0,-0.0165316,0.0158252,-0.998421,0.0228852,0.998684,2.5,0
1434,30385,2.20878,1434,1775542496,201171887,1775542496201171887,488281,488281,0,0,0,-0.0160803,0.0168264,-0.999445,0.0232745,0.999716,2.5,0
1435,30385,2.20879,1435,1775542496,201660169,1775542496201660169,488281,488282,0,0,0,-0.0155357,0.0176398,-1.00039,0.0235058,1.00067,2.5,0
1436,30385,2.20881,1436,1775542496,202148450,1775542496202148450,488281,488281,0,0,0,-0.0157535,0.0174208,-1.00062,0.0234874,1.0009,2.5,0
1437,30385,2.20882,1437,1775542496,202636731,1775542496202636731,488281,488281,0,0,0,-0.0162515,0.0162945,-0.999293,0.0230135,0.999558,2.5,0
1438,30385,2.20884,1438,1775542496,203125012,1775542496203125012,488281,488281,0,0,0,-0.0172163,0.0154654,-0.997596,0.0231426,0.997865,2.5,0
1439,30385,2.21269,1439,1775542496,203613294,1775542496203613294,488281,488282,0,0,0,-0.0174185,0.0149805,-0.996893,0.0229743,0.997158,2.5,0
1440,30385,2.21272,1440,1775542496,204101575,1775542496204101575,488281,488281,0,0,0,-0.0169673,0.0151995,-0.996572,0.0227797,0.996833,2.5,0
1441,30385,2.21273,1441,1775542496,204589856,1775542496204589856,488281,488281,0,0,0,-0.0163293,0.0157157,-0.997275,0.0226634,0.997533,2.5,0
1442,30385,2.21275,1442,1775542496,205078137,1775542496205078137,488281,488281,0,0,0,-0.0158002,0.0158409,-0.997306,0.0223736,0.997557,2.5,0
1443,30385,2.21277,1443,1775542496,205566419,1775542496205566419,488281,488282,0,0,0,-0.0161426,0.0151838,-0.995304,0.0221615,0.995551,2.5,0
1444,30385,2.21278,1444,1775542496,206054700,1775542496206054700,488281,488281,0,0,0,-0.016765,0.0146051,-0.99263,0.0222345,0.992879,2.5,0
1445,30385,2.2128,1445,1775542496,206542981,1775542496206542981,488281,488281,0,0,0,-0.0169517,0.0145112,-0.990811,0.0223145,0.991062,2.5,0
1446,30385,2.21282,1446,1775542496,207031262,1775542496207031262,488281,488281,0,0,0,-0.017014,0.0150431,-0.990597,0.0227105,0.990858,2.5,0
1447,30385,2.21657,1447,1775542496,207519544,1775542496207519544,488281,488282,0,0,0,-0.0168272,0.0155436,-0.991545,0.0229076,0.991809,2.5,0
1448,30385,2.2166,1448,1775542496,208007825,1775542496208007825,488281,488281,0,0,0,-0.0160025,0.0160911,-0.992538,0.0226937,0.992797,2.5,0
1449,30385,2.21662,1449,1775542496,208496106,1775542496208496106,488281,488281,0,0,0,-0.0155357,0.0164353,-0.993134,0.0226158,0.993392,2.5,0
1450,30385,2.21663,1450,1775542496,208984387,1775542496208984387,488281,488281,0,0,0,-0.0151467,0.0158252,-0.991927,0.0219057,0.992169,2.5,0
1451,30385,2.21665,1451,1775542496,209472669,1775542496209472669,488281,488282,0,0,0,-0.0161114,0.0153559,-0.990551,0.0222572,0.990801,2.5,0
1452,30385,2.21667,1452,1775542496,209960950,1775542496209960950,488281,488281,0,0,0,-0.0167494,0.0153559,-0.990857,0.0227233,0.991118,2.5,0
1453,30385,2.21668,1453,1775542496,210449231,1775542496210449231,488281,488281,0,0,0,-0.0162359,0.0156218,-0.99237,0.022531,0.992626,2.5,0
1454,30385,2.2167,1454,1775542496,210937512,1775542496210937512,488281,488281,0,0,0,-0.0157224,0.0160286,-0.994112,0.0224524,0.994366,2.5,0
1455,30385,2.22042,1455,1775542496,211425794,1775542496211425794,488281,488282,0,0,0,-0.0156602,0.0157626,-0.995258,0.0222194,0.995506,2.5,0
1456,30385,2.22044,1456,1775542496,211914075,1775542496211914075,488281,488281,0,0,0,-0.0154423,0.0155436,-0.994723,0.0219105,0.994965,2.5,0
1457,30385,2.22045,1457,1775542496,212402356,1775542496212402356,488281,488281,0,0,0,-0.0154423,0.0155436,-0.992889,0.0219105,0.993131,2.5,0
1458,30385,2.22046,1458,1775542496,212890637,1775542496212890637,488281,488281,0,0,0,-0.0149911,0.0154654,-0.991988,0.0215386,0.992222,2.5,0
1459,30385,2.22048,1459,1775542496,213378919,1775542496213378919,488281,488282,0,0,0,-0.0155357,0.0144643,-0.99292,0.0212267,0.993147,2.5,0
1460,30385,2.22049,1460,1775542496,213867200,1775542496213867200,488281,488281,0,0,0,-0.0153645,0.0149805,-0.993883,0.0214589,0.994114,2.5,0
1461,30385,2.2205,1461,1775542496,214355481,1775542496214355481,488281,488281,0,0,0,-0.0143375,0.0160755,-0.994922,0.0215403,0.995155,2.5,0
1462,30385,2.22052,1462,1775542496,214843762,1775542496214843762,488281,488281,0,0,0,-0.0146643,0.016404,-0.995289,0.022003,0.995532,2.5,0
1463,30385,2.22427,1463,1775542496,215332044,1775542496215332044,488281,488282,0,0,0,-0.0156913,0.0149023,-0.994357,0.0216401,0.994592,2.5,0
1464,30385,2.22429,1464,1775542496,215820325,1775542496215820325,488281,488281,0,0,0,-0.0160959,0.0143548,-0.992569,0.021567,0.992803,2.5,0
1465,30385,2.2243,1465,1775542496,216308606,1775542496216308606,488281,488281,0,0,0,-0.0155513,0.0145581,-0.992935,0.0213021,0.993164,2.5,0
1466,30385,2.22432,1466,1775542496,216796887,1775542496216796887,488281,488281,0,0,0,-0.0155513,0.014386,-0.994311,0.0211849,0.994536,2.5,0
1467,30385,2.22433,1467,1775542496,217285169,1775542496217285169,488281,488282,0,0,0,-0.0147577,0.0150431,-0.995747,0.0210733,0.99597,2.5,0
1468,30385,2.22435,1468,1775542496,217773450,1775542496217773450,488281,488281,0,0,0,-0.0145709,0.0156531,-0.995839,0.0213853,0.996069,2.5,0
1469,30385,2.22436,1469,1775542496,218261731,1775542496218261731,488281,488281,0,0,0,-0.0143998,0.0146207,-0.993379,0.0205212,0.993591,2.5,0
1470,30385,2.22437,1470,1775542496,218750012,1775542496218750012,488281,488281,0,0,0,-0.0145865,0.0136195,-0.99104,0.0199564,0.991241,2.5,0
1471,30385,2.22827,1471,1775542496,219238294,1775542496219238294,488281,488282,0,0,0,-0.0151934,0.0131972,-0.990414,0.0201247,0.990618,2.5,0
1472,30385,2.22829,1472,1775542496,219726575,1775542496219726575,488281,488281,0,0,0,-0.0153334,0.0136195,-0.990475,0.0205087,0.990687,2.5,0
1473,30385,2.22831,1473,1775542496,220214856,1775542496220214856,488281,488281,0,0,0,-0.0150066,0.014386,-0.991652,0.0207884,0.99187,2.5,0
1474,30385,2.22832,1474,1775542496,220703137,1775542496220703137,488281,488281,0,0,0,-0.0138396,0.0152621,-0.992752,0.0206025,0.992966,2.5,0
1475,30385,2.22834,1475,1775542496,221191419,1775542496221191419,488281,488282,0,0,0,-0.0134973,0.0156062,-0.992599,0.0206332,0.992814,2.5,0
1476,30385,2.22835,1476,1775542496,221679700,1775542496221679700,488281,488281,0,0,0,-0.0141197,0.0150118,-0.99075,0.0206087,0.990964,2.5,0
1477,30385,2.22837,1477,1775542496,222167981,1775542496222167981,488281,488281,0,0,0,-0.0141975,0.0144955,-0.990231,0.0202901,0.990438,2.5,0
1478,30385,2.22838,1478,1775542496,222656262,1775542496222656262,488281,488281,0,0,0,-0.0144309,0.0139168,-0.990551,0.0200481,0.990754,2.5,0
1479,30385,2.23217,1479,1775542496,223144544,1775542496223144544,488281,488282,0,0,0,-0.0138863,0.013995,-0.993012,0.0197152,0.993207,2.5,0
1480,30385,2.23219,1480,1775542496,223632825,1775542496223632825,488281,488281,0,0,0,-0.0127192,0.0146676,-0.99535,0.0194144,0.995539,2.5,0
1481,30385,2.2322,1481,1775542496,224121106,1775542496224121106,488281,488281,0,0,0,-0.0125947,0.0151369,-0.995029,0.0196915,0.995224,2.5,0
1482,30385,2.23222,1482,1775542496,224609387,1775542496224609387,488281,488281,0,0,0,-0.013046,0.0147458,-0.993684,0.0196885,0.993879,2.5,0
1483,30385,2.23224,1483,1775542496,225097669,1775542496225097669,488281,488282,0,0,0,-0.0130304,0.0138385,-0.992324,0.0190078,0.992506,2.5,0
1484,30385,2.23226,1484,1775542496,225585950,1775542496225585950,488281,488281,0,0,0,-0.0129526,0.0137603,-0.992798,0.0188975,0.992978,2.5,0
1485,30385,2.23227,1485,1775542496,226074231,1775542496226074231,488281,488281,0,0,0,-0.0132327,0.0141827,-0.994647,0.0193973,0.994836,2.5,0
1486,30385,2.23229,1486,1775542496,226562512,1775542496226562512,488281,488281,0,0,0,-0.013295,0.0144017,-0.997245,0.0196001,0.997437,2.5,0
1487,30385,2.23603,1487,1775542496,227050794,1775542496227050794,488281,488282,0,0,0,-0.0129837,0.0147146,-0.998146,0.0196239,0.998339,2.5,0
1488,30385,2.23605,1488,1775542496,227539075,1775542496227539075,488281,488281,0,0,0,-0.0125947,0.0148866,-0.996847,0.0194997,0.997038,2.5,0
1489,30385,2.23607,1489,1775542496,228027356,1775542496228027356,488281,488281,0,0,0,-0.0129215,0.0142453,-0.994891,0.0192326,0.995077,2.5,0
1490,30385,2.23608,1490,1775542496,228515637,1775542496228515637,488281,488281,0,0,0,-0.0134039,0.0134944,-0.993486,0.0190201,0.993668,2.5,0
1491,30385,2.23609,1491,1775542496,229003919,1775542496229003919,488281,488282,0,0,0,-0.0133572,0.0132128,-0.993944,0.0187881,0.994122,2.5,0
1492,30385,2.2361,1492,1775542496,229492200,1775542496229492200,488281,488281,0,0,0,-0.0132172,0.0133223,-0.995304,0.0187664,0.995481,2.5,0
1493,30385,2.23612,1493,1775542496,229980481,1775542496229980481,488281,488281,0,0,0,-0.0126103,0.0133692,-0.997107,0.0183781,0.997277,2.5,0
1494,30385,2.23613,1494,1775542496,230468762,1775542496230468762,488281,488281,0,0,0,-0.0116922,0.0134475,-0.998238,0.0178197,0.998397,2.5,0
1495,30385,2.23998,1495,1775542496,230957044,1775542496230957044,488281,488282,0,0,0,-0.0118011,0.0136665,-0.997321,0.0180566,0.997485,2.5,0
1496,30385,2.24,1496,1775542496,231445325,1775542496231445325,488281,488281,0,0,0,-0.0126103,0.013119,-0.995808,0.0181969,0.995975,2.5,0
1497,30385,2.24002,1497,1775542496,231933606,1775542496231933606,488281,488281,0,0,0,-0.0129371,0.0125871,-0.994311,0.01805,0.994474,2.5,0
1498,30385,2.24003,1498,1775542496,232421887,1775542496232421887,488281,488281,0,0,0,-0.0128437,0.0128687,-0.994341,0.0181814,0.994508,2.5,0
1499,30385,2.24005,1499,1775542496,232910169,1775542496232910169,488281,488282,0,0,0,-0.012657,0.0131033,-0.995717,0.018218,0.995883,2.5,0
1500,30385,2.24006,1500,1775542496,233398450,1775542496233398450,488281,488281,0,0,0,-0.0123769,0.0141201,-0.996511,0.0187767,0.996688,2.5,0
1501,30385,2.24008,1501,1775542496,233886731,1775542496233886731,488281,488281,0,0,0,-0.0118167,0.0145738,-0.996496,0.0187624,0.996673,2.5,0
1502,30385,2.24009,1502,1775542496,234375012,1775542496234375012,488281,488281,0,0,0,-0.0113032,0.0131972,-0.994983,0.0173761,0.995135,2.5,0
1503,30385,2.24386,1503,1775542496,234863294,1775542496234863294,488281,488282,0,0,0,-0.0112254,0.014386,-0.994464,0.0182474,0.994631,2.5,0
